"table_id","outcome","outcome_var","flow","partner","base_year","period","iv_label","transform_id","transform_label","exposure_var","instrument_var","x_timing","coef","se","N","clusters","fe_flags"
"p1__export__CHN__2008__jpn_lag1__2008_2012__logdiff_t","p1","p1_log_diff","export","CHN",2008,"2008_2012","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-3.01334345119387,28.2148687757325,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2008_2012__logdifflag_t","p1","p1_log_diff_lag1","export","CHN",2008,"2008_2012","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-13.1504215163447,24.1045154994359,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2008_2012__level_xtlag","p1","p1_level","export","CHN",2008,"2008_2012","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-3.20829162040568e-06,4.64565649593524e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2008_2012__diff_xtlag","p1","p1_diff","export","CHN",2008,"2008_2012","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-2.7237683006104e-06,6.5153437419732e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2008_2012__difflag_xtlag","p1","p1_diff_lag1","export","CHN",2008,"2008_2012","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",3.15849073690082e-06,3.99096828130366e-06,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2008_2012__log_xtlag","p1","p1_log","export","CHN",2008,"2008_2012","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",0.515981537664307,20.7996892580534,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2008_2012__logdiff_xtlag","p1","p1_log_diff","export","CHN",2008,"2008_2012","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-2.68984144187393,25.3465428138662,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2008_2012__logdifflag_xtlag","p1","p1_log_diff_lag1","export","CHN",2008,"2008_2012","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",10.6233584336994,14.3236922844246,1440,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__level_t","p1","p1_level","export","CHN",2008,"2000_2015","jpn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",2.19351558986915e-06,2.88486896041864e-06,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__diff_t","p1","p1_diff","export","CHN",2008,"2000_2015","jpn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-7.774201616305e-06,1.09965288128043e-05,4032,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__difflag_t","p1","p1_diff_lag1","export","CHN",2008,"2000_2015","jpn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",8.12642890653733e-07,3.02821151765452e-06,4032,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__log_t","p1","p1_log","export","CHN",2008,"2000_2015","jpn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-37.8772445045086,37.9519033755048,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__logdiff_t","p1","p1_log_diff","export","CHN",2008,"2000_2015","jpn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",88.7104738999168,170.55543393221,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__logdifflag_t","p1","p1_log_diff_lag1","export","CHN",2008,"2000_2015","jpn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",10.5408900042205,16.8972045304964,4032,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__level_xtlag","p1","p1_level","export","CHN",2008,"2000_2015","jpn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",5.00418008316421e-06,7.73489137279579e-06,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__diff_xtlag","p1","p1_diff","export","CHN",2008,"2000_2015","jpn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",2.34062598218241e-06,3.13466865691221e-06,4032,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__difflag_xtlag","p1","p1_diff_lag1","export","CHN",2008,"2000_2015","jpn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",2.18439350253883e-06,3.12251035270639e-06,3744,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__log_xtlag","p1","p1_log","export","CHN",2008,"2000_2015","jpn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",216.396383326307,860.857651669507,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__logdiff_xtlag","p1","p1_log_diff","export","CHN",2008,"2000_2015","jpn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-10.287541386737,16.7986408396573,4320,288,"district_bps_2000+year"
"p1__export__CHN__2008__jpn_lag1__2000_2015__logdifflag_xtlag","p1","p1_log_diff_lag1","export","CHN",2008,"2000_2015","jpn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-4.60546901585961,18.1879154070614,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__level_t","p1","p1_level","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",-0.0879531885298643,0.302721810177867,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__diff_t","p1","p1_diff","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",0.188005130145928,0.223018129425485,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__difflag_t","p1","p1_diff_lag1","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",0.00559993170965505,0.0775201797499145,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__log_t","p1","p1_log","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-11.5739853928951,17.9947900455928,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__logdiff_t","p1","p1_log_diff","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",48.7476807692936,65.4799641219163,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",27.392941997122,25.136220450213,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__level_xtlag","p1","p1_level","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",-0.0198370818148048,0.0685495622895614,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__diff_xtlag","p1","p1_diff","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-0.0733124428664497,0.0863526472205099,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",-0.128558406038025,0.0904702505168259,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__log_xtlag","p1","p1_log","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-2.24709263073426,3.46490918604427,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-17.9608219949873,24.0188707635768,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2007__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2000,"2000_2007","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",-25.9673391392626,24.7745893630938,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__level_t","p1","p1_level","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",0.36964909623923,0.133267137472319,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__diff_t","p1","p1_diff","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-1.49578655776636,0.546034280487832,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__difflag_t","p1","p1_diff_lag1","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-0.170203458421303,0.0905214769127647,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__log_t","p1","p1_log","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",16.8436847725154,9.19960073816216,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__logdiff_t","p1","p1_log_diff","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-276.300136152441,167.474758198736,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-25.5742858181112,32.3898480979935,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__level_xtlag","p1","p1_level","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",0.181029766540994,0.0665114804917338,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__diff_xtlag","p1","p1_diff","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",0.298693931787625,0.0917390540385143,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",0.286134781616244,0.115030130900764,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__log_xtlag","p1","p1_log","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",7.30459366548643,3.89843983074953,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",52.5364894431246,29.415661884085,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2008_2012__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2000,"2008_2012","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",43.7410928780924,31.6229873749078,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__level_t","p1","p1_level","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",0.0615762950625642,0.0542369646744952,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__diff_t","p1","p1_diff","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",-0.153342863720444,0.239861996123273,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__difflag_t","p1","p1_diff_lag1","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-0.0484072329554488,0.0558237103784484,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__log_t","p1","p1_log","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-2.26327597653425,2.15628171127715,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdiff_t","p1","p1_log_diff","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",-45.116573258442,68.7470840284464,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",-7.34655015853202,16.7595067424318,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__level_xtlag","p1","p1_level","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",0.0399785436271049,0.0353120707124519,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__diff_xtlag","p1","p1_diff","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",0.0376482097646161,0.0587458607118888,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",0.0392138259763909,0.0590423069872043,3744,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__log_xtlag","p1","p1_log","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-1.33306251964902,1.2666013097814,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",10.6321435439898,16.2285584775677,4320,288,"district_bps_2000+year"
"p1__tariff__CHN__2000__chn_wld_minus_idn_lag1__2000_2015__logdifflag_xtlag","p1","p1_log_diff_lag1","tariff","CHN",2000,"2000_2015","chn_wld_minus_idn_lag1","logdifflag_xtlag","Δ Log lag (y_{t-1}, x_{t-2})","exposure_log_diff_lag2","instrument_log_diff_lag2","t-2",14.3903567822008,17.2384609348879,4032,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__level_t","p1","p1_level","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","level_t","Level (y_t, x_t)","exposure_level","instrument_level_lag1","t",0.124146080599132,0.315633558082017,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__diff_t","p1","p1_diff","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","diff_t","Δ Level (y_t, x_t)","exposure_level_diff","instrument_level_diff_lag1","t",0.0964128747789817,0.280110708973841,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__difflag_t","p1","p1_diff_lag1","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","difflag_t","Δ Level lag (y_{t-1}, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t",-0.071158496674782,0.0987422146036473,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__log_t","p1","p1_log","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","log_t","Log (y_t, x_t)","exposure_log","instrument_log_lag1","t",-13.6366334403713,17.2420201928351,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdiff_t","p1","p1_log_diff","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdiff_t","Δ Log (y_t, x_t)","exposure_log_diff","instrument_log_diff_lag1","t",21.2821574369613,75.5915858658627,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdifflag_t","p1","p1_log_diff_lag1","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdifflag_t","Δ Log lag (y_{t-1}, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t",36.4496759214755,29.0580910309722,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__level_xtlag","p1","p1_level","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","level_xtlag","Level (y_t, x_{t-1})","exposure_level_lag1","instrument_level_lag1","t-1",0.0340772197230305,0.0857868862343538,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__diff_xtlag","p1","p1_diff","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","diff_xtlag","Δ Level (y_t, x_{t-1})","exposure_level_diff_lag1","instrument_level_diff_lag1","t-1",-0.0366143283126529,0.106080815010585,1728,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__difflag_xtlag","p1","p1_diff_lag1","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","difflag_xtlag","Δ Level lag (y_{t-1}, x_{t-2})","exposure_level_diff_lag2","instrument_level_diff_lag2","t-2",0.0181556935695593,0.121627899097555,1440,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__log_xtlag","p1","p1_log","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","log_xtlag","Log (y_t, x_{t-1})","exposure_log_lag1","instrument_log_lag1","t-1",-3.12046866056168,3.9053031817969,2016,288,"district_bps_2000+year"
"p1__tariff__CHN__2008__chn_wld_minus_idn_lag1__2000_2007__logdiff_xtlag","p1","p1_log_diff","tariff","CHN",2008,"2000_2007","chn_wld_minus_idn_lag1","logdiff_xtlag","Δ Log (y_t, x_{t-1})","exposure_log_diff_lag1","instrument_log_diff_lag1","t-1",-7.54457096392289,26.8441545975935,2016,288,"district_bps_2000+year"
